SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_group,tenure_group,HighCharge_MonthToMonth,Churn_Probability,Predicted_Churn
0,0,0,0.04225352112676056,0,1,0.2616915422885572,0.017943687975998154,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0.7283833150439906,1
1,0,0,0.08450704225352114,1,1,0.46467661691542295,0.05479459958458343,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,0.5469425473070604,1
0,0,0,0.4084507042253521,1,1,0.3039800995024875,0.1751615508885299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0.13097399078315158,0
0,1,0,0.4366197183098592,1,1,0.6034825870646766,0.28030810062312483,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0.488753325215058,0
0,1,1,0.9014084507042254,1,0,0.01641791044776117,0.14698822986383567,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0.003658814911781733,0
0,1,0,0.18309859154929578,1,0,0.26218905472636816,0.0718266789753058,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0.1441743368021775,0
0,1,1,0.47887323943661975,1,0,0.01791044776119402,0.08400069236095085,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.01764993338279671,0
0,1,1,0.0,1,1,0.8378109452736319,0.009652665589660745,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,5,0,1,0.7248176455097789,1
0,0,0,0.014084507042253521,1,0,0.5636815920398011,0.01481075467343642,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0.6353511689366057,1
0,1,1,0.0,1,0,0.01741293532338306,0.00013847219016847444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20925126111594936,0
0,0,0,0.0,1,1,0.005970149253731349,5.769674590352849e-06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.248705628894704,0
0,0,0,0.6901408450704226,1,0,0.018905472636815884,0.11196053542580199,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0.012601878238832744,0
1,0,0,0.014084507042253521,1,0,0.6293532338308457,0.016587814447265176,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0.6431728741526368,1
0,0,0,0.04225352112676056,1,1,0.5751243781094527,0.03462958689129933,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7558036695785538,1
1,0,0,0.33802816901408456,1,1,0.708955223880597,0.25125201938610664,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4,2,1,0.6051840531415906,1
1,0,0,0.6056338028169015,1,0,0.553233830845771,0.35813524117239787,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0.3621771757401091,0
0,0,0,0.23943661971830985,1,0,0.007462686567164173,0.03807985229633049,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1426245508708574,0
0,0,0,0.7605633802816901,1,1,0.6298507462686567,0.5181975536579737,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,4,3,1,0.23395518134489798,0
0,0,1,0.1267605633802817,1,0,0.06517412935323383,0.023667205169628433,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16732130519028038,0
0,0,0,0.07042253521126761,1,1,0.026865671641791017,0.010466189706900532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22276761027717523,0
0,1,1,0.0,1,0,0.6144278606965173,0.0070620816985922,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0.6076586423676688,1
0,0,0,0.5633802816901409,1,1,0.372636815920398,0.256029309946919,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0.18803019478030034,0
0,1,1,0.7746478873239437,1,1,0.4134328358208955,0.396797830602354,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,3,0,0.009134178616836906,0
0,1,0,0.9859154929577465,1,1,0.8985074626865671,0.876667435956612,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,5,3,0,0.06013445505192619,0
0,1,1,0.323943661971831,1,0,0.01641791044776117,0.059393030233094855,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.03480940260201152,0
1,0,0,0.014084507042253521,1,1,0.38109452736318405,0.011475882760212323,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0.49037290507749626,0
0,0,0,0.02816901408450704,1,0,0.4611940298507462,0.017932148626817447,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0.4708649946144323,0
0,1,0,0.9859154929577465,1,1,0.061691542288557194,0.19187629817678284,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.007091687687459361,0
0,0,0,0.11267605633802817,1,1,0.006965174129353213,0.019247634433417954,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21111416292806995,0
1,1,0,0.7323943661971831,1,1,0.8517412935323382,0.6308216016616662,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,5,3,1,0.5109372050131069,1
0,1,1,0.8309859154929577,1,1,0.6049751243781094,0.5359566120470804,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,3,3,1,0.044629884900611566,0
0,1,1,0.9859154929577465,1,1,0.7711442786069651,0.7882067851373182,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,4,3,0,0.062060262302366886,0
1,0,0,0.295774647887324,1,0,0.6313432835820896,0.2079506115855066,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,1,1,0.3502161714967484,0
0,0,0,0.5352112676056339,1,1,0.618905472636816,0.36726863604892684,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,4,2,0,0.09803772028608433,0
0,0,0,0.0,1,1,0.32089552238805974,0.0036579736902838675,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0.4928915179721471,0
0,0,0,0.22535211267605634,1,1,0.02238805970149252,0.040041541657050546,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.06571665488398028,0
0,0,0,0.11267605633802817,1,1,0.6980099502487562,0.0888299099930764,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0.6988224481174371,1
0,0,0,0.15492957746478872,1,1,0.6039800995024875,0.10484075698130627,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0.6059346746042457,1
0,1,0,0.323943661971831,1,0,0.018905472636815884,0.05054811908608355,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.04161680184314232,0
0,1,0,0.28169014084507044,1,1,0.6791044776119403,0.20654281098546043,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,0.6624768234472359,1
0,0,0,0.7464788732394366,1,1,0.8139303482587064,0.6093757212093237,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,5,3,0,0.12030140849684755,0
0,0,0,0.0,1,1,0.01840796019900498,0.00015001153934918058,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.24255660396181913,0
0,0,0,0.0,1,0,0.021393034825870627,0.00018462958689129897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.19752726947730645,0
0,1,1,0.9014084507042254,1,1,0.6393034825870647,0.5996192014770367,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,4,3,0,0.014233489300514376,0
0,0,0,0.35211267605633806,1,0,0.5646766169154228,0.21804177244403417,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,3,2,0,0.05778776274360055,0
0,0,0,0.16901408450704225,1,1,0.7800995024875622,0.141437802907916,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,4,1,1,0.5795736202340384,1
1,0,0,0.46478873239436624,1,0,0.5064676616915423,0.2603623355642741,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0.31698519236112493,0
0,1,0,1.0,1,0,0.07462686567164178,0.21294714978075238,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.005176485682777296,0
0,0,0,0.07042253521126761,1,0,0.6532338308457711,0.055244634202630975,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,1,0.652142824543088,1
0,0,0,0.323943661971831,1,1,0.717412935323383,0.2561389337641357,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,1,1,0.6486962883629884,1
0,0,0,0.014084507042253521,1,1,0.021890547263681587,0.0027290560812370185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.24206227093036295,0
0,0,0,0.07042253521126761,1,0,0.4099502487562189,0.03909531502423264,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0.4228743429306966,0
0,1,1,0.9295774647887325,1,1,0.3577114427860697,0.4407339026078929,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0.00668121023202379,0
1,1,1,0.47887323943661975,1,1,0.5751243781094527,0.31483960304638814,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,2,0,0.2272724488371637,0
0,0,0,0.3943661971830986,0,1,0.1288557213930348,0.10470805446572815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0.2623211956164343,0
0,0,1,0.28169014084507044,1,0,0.46368159203980097,0.15208862220170782,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3,1,0,0.07678837872864917,0
0,1,1,0.36619718309859156,1,1,0.572139303482587,0.22042464804985,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.38308904903086627,0
1,1,0,0.0,0,0,0.06766169154228854,0.0007212093237941378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5913790619721417,1
0,1,0,1.0,1,0,0.7368159203980099,0.7732633279483037,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.014127735854593029,0
0,1,1,0.8591549295774649,1,1,0.8681592039800995,0.7464112624048004,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,5,3,1,0.27525104051798926,0
0,1,0,0.22535211267605634,1,1,0.8388059701492537,0.19890376182783293,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,5,1,1,0.7148476424050796,1
1,0,0,0.18309859154929578,1,0,0.718407960199005,0.14393030233094853,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,1,1,0.585209547528748,1
0,1,0,0.056338028169014086,1,0,0.5144278606965175,0.03592776367412878,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6155829908734974,1
0,0,0,0.0,1,0,0.5781094527363183,0.006640895453496423,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0.6511088417577513,1
0,0,0,0.23943661971830985,1,0,0.5562189054726369,0.15788137549042236,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0.5079525361277952,1
0,0,0,0.47887323943661975,1,1,0.6736318407960199,0.356715901223171,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,4,2,0,0.10011159631234041,0
0,1,1,0.18309859154929578,1,1,0.014427860696517386,0.02825409646895915,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.030580895740989277,0
0,1,1,0.4084507042253521,1,0,0.010447761194029848,0.06740133856450496,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0.012032852193712154,0
0,0,1,0.16901408450704225,1,1,0.5975124378109452,0.11714170320793908,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0.5272242566253296,1
0,0,0,0.8873239436619719,1,0,0.6268656716417911,0.6402896376644357,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,4,3,0,0.03265638157107658,0
0,0,0,0.15492957746478872,1,0,0.014427860696517386,0.027936764366489727,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.07506650944124842,0
0,1,0,1.0,1,0,0.06368159203980098,0.2090064620355412,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.005016627862138974,0
0,0,0,0.7887323943661972,0,1,0.3532338308457711,0.3666282021693976,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,3,0,0.21825276904999458,0
0,1,0,0.8450704225352113,1,1,0.5139303482587065,0.4855642741749365,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,3,3,0,0.025350248596440236,0
1,0,0,1.0,1,1,0.9139303482587063,0.8917493653357951,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,5,3,0,0.05901228364667974,0
0,1,1,0.943661971830986,1,1,0.9597014925373134,0.9036522040156936,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.044311942424381696,0
0,1,0,0.22535211267605634,1,1,0.518905472636816,0.13792407108239096,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.4636494639330908,0
0,0,0,0.2112676056338028,1,1,0.31044776119402984,0.09003000230786984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0.21247143013434086,0
0,1,1,0.1267605633802817,1,0,0.021890547263681587,0.02580198476805908,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.05911802045719992,0
1,0,0,0.0,0,1,0.06915422885572137,0.0007385183475651972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.669573186097977,1
0,1,1,0.6338028169014085,1,0,0.7233830845771144,0.4867066697438265,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,4,2,0,0.09366531391884028,0
0,0,1,0.5492957746478874,1,1,0.3681592039800995,0.24468036002769444,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0.07439784133547092,0
0,0,0,0.8591549295774649,1,1,0.01791044776119402,0.1364931917839834,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.006199022871446933,0
0,0,0,0.8450704225352113,1,0,0.7059701492537314,0.6325640433879529,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,4,3,1,0.26267135497936817,0
0,0,0,0.0,1,1,0.2671641791044776,0.003034848834525733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3848418335004105,0
1,1,0,0.7323943661971831,1,1,0.753731343283582,0.5599642280175398,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,4,3,0,0.15947889349843267,0
0,1,0,0.02816901408450704,0,0,0.06716417910447761,0.0068601430879298405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4577086544903452,0
0,1,0,0.02816901408450704,1,1,0.05323383084577116,0.00810639279944611,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2945030069430631,0
0,0,0,0.4225352112676057,1,1,0.7587064676616915,0.34161089314562654,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,4,2,1,0.5251704685136273,1
0,1,1,0.7323943661971831,1,1,0.8955223880597015,0.6827025155781214,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,5,3,1,0.19781727857596207,0
0,0,0,0.07042253521126761,1,1,0.6169154228855721,0.054765751211631665,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,4,0,0,0.10137482102814156,0
0,0,0,0.19718309859154928,1,1,0.753731343283582,0.17154973459496886,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,4,1,1,0.6228654151478147,1
1,1,1,1.0,1,1,0.7094527363184079,0.7419859219939996,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.017912914937882597,0
0,1,0,0.5492957746478874,1,1,0.31741293532338305,0.23536810523886453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0.12799668954128923,0
0,0,0,0.0,1,0,0.014925373134328346,0.0001096238172167089,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1990950841222672,0
0,0,0,0.49295774647887325,0,1,0.16517412935323383,0.1440572351719363,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0.1474798210539193,0
0,0,0,0.09859154929577466,1,1,0.6845771144278606,0.08577198246018926,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0.7714163404606864,1
0,1,0,0.056338028169014086,1,1,0.5044776119402985,0.03839141472420956,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6813482218701838,1
1,1,0,0.9154929577464789,1,0,0.8592039800995025,0.7847507500576968,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,5,3,0,0.18544826372382534,0
0,0,0,0.4084507042253521,1,0,0.518905472636816,0.23378144472651743,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,3,2,0,0.05024181115880331,0
0,0,1,0.08450704225352114,0,0,0.11492537313432838,0.02113431802446342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2974174331984745,0
1,1,0,0.08450704225352114,1,1,0.8059701492537313,0.07461920147703671,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,4,0,1,0.8462578418245674,1
0,0,0,0.7887323943661972,0,0,0.34925373134328364,0.35440226171243944,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,2,3,0,0.032085388397765216,0
0,1,1,0.0,1,0,0.3203980099502488,0.003652204015693515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.30148591919430284,0
0,0,0,0.0,1,0,0.26965174129353237,0.0030636972074774985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.34816022885714837,0
1,0,0,0.295774647887324,1,1,0.7189054726368159,0.21830140780060006,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,0.5297297909533182,1
0,1,1,0.0,1,1,0.6149253731343283,0.007067851373182552,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0.6096607569762117,1
0,0,0,0.2112676056338028,1,1,0.5621890547263682,0.1281502423263328,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0.5780131184353094,1
0,1,1,0.7746478873239437,1,0,0.05870646766169152,0.15964112624048005,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.00588969071305517,0
0,0,0,0.5492957746478874,1,1,0.8398009950248756,0.4718843757212093,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,5,2,1,0.50792202885651,1
0,1,1,0.09859154929577466,1,0,0.027860696517412936,0.013956842834064159,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.13006955649245922,0
0,1,1,0.47887323943661975,1,0,0.5373134328358209,0.29422455573505657,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,3,2,0,0.13478623519184774,0
0,0,0,0.8732394366197184,1,0,0.8671641791044776,0.7724901915531964,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,5,3,1,0.27821749550678476,0
0,1,0,0.08450704225352114,1,1,0.3189054726368159,0.03880683129471498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.26546414385236383,0
0,0,0,0.295774647887324,1,1,0.06567164179104479,0.054765751211631665,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.16168202494208853,0
0,0,0,0.056338028169014086,1,1,0.47114427860696506,0.03705285021924764,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0.3066412907099341,0
1,0,1,0.4507042253521127,1,1,0.8666666666666666,0.39767482114008773,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,5,2,1,0.5102976311422119,1
0,1,1,0.6056338028169015,1,0,0.06567164179104479,0.11479344564966537,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0.02906723506869877,0
0,1,0,0.6338028169014085,1,1,0.8447761194029851,0.528023309485345,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,5,2,0,0.29072597928997745,0
1,1,0,0.8591549295774649,1,1,0.7930348258706468,0.6828698361412416,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,4,3,0,0.1919048561044045,0
0,0,0,0.0,1,0,0.5676616915422885,0.006519732287099007,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0.6510004148215284,1
0,0,0,0.07042253521126761,0,1,0.12189054726368159,0.021913224094161087,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.46465105413641283,0
1,0,0,0.36619718309859156,1,1,0.6288557213930348,0.24270136164320336,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,1,0.5118307998613093,1
0,1,0,0.6901408450704226,1,0,0.5716417910447761,0.44511885529656126,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,3,0,0.08800935249255848,0
1,0,0,0.19718309859154928,1,1,0.6084577114427862,0.1312370182321717,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,0.6585636037718745,1
0,0,0,0.02816901408450704,1,1,0.6671641791044776,0.028386798984537272,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0.7775492702240394,1
0,0,0,0.014084507042253521,1,1,0.6139303482587065,0.017960996999769212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0.7284922714723484,1
0,0,0,0.014084507042253521,1,0,0.517910447761194,0.013108700669282252,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,0,0.4576326253779742,0
0,1,1,0.9154929577464789,0,0,0.3621890547263681,0.4169397645972767,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,3,0,0.019694574474434567,0
0,1,0,0.07042253521126761,1,0,0.27263681592039796,0.035154627279021466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.3176252846964794,0
1,0,0,0.25352112676056343,1,1,0.86318407960199,0.22945418878375262,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,5,1,1,0.42324565299668715,0
1,1,0,0.2112676056338028,1,1,0.6646766169154228,0.15836025848142166,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1,0.6492495069246906,1
1,1,1,0.9154929577464789,1,1,0.808457711442786,0.7850623124855758,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,4,3,1,0.3647740644536042,0
1,0,0,0.7464788732394366,1,1,0.7144278606965173,0.566928225248096,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,3,1,0.4140319794751872,0
0,1,0,0.676056338028169,0,1,0.3786069651741293,0.31869374567274406,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,2,3,0,0.0796187622646701,0
0,0,0,0.08450704225352114,1,0,0.5582089552238805,0.059404569582275565,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0.43454725708667097,0
0,0,0,0.1267605633802817,0,0,0.11442786069651739,0.032667897530579276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3304755639118527,0
0,0,0,1.0,1,1,0.7,0.7134952688668359,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,4,3,0,0.025661506946897117,0
1,0,1,0.7746478873239437,1,0,0.7616915422885572,0.6052965612739442,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,4,3,0,0.09932527864390367,0
0,0,0,0.19718309859154928,1,1,0.015422885572139305,0.033533348719132244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.15217985528972452,0
0,0,0,0.7042253521126761,1,1,0.6258706467661692,0.47396722824832677,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,4,3,0,0.037400066679459935,0
0,0,0,0.46478873239436624,1,1,0.6139303482587065,0.31254327255942765,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3,2,0,0.07092811728274181,0
0,0,0,0.0,1,1,0.36467661691542286,0.004165705054234941,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0.3510741633926126,0
0,1,0,0.11267605633802817,1,1,0.5054726368159204,0.0732921763212555,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0.4685302030596577,0
0,0,0,0.0,1,1,0.31741293532338305,0.0036175859681513963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0.37224146516296186,0
0,1,0,0.4084507042253521,1,1,0.664179104477612,0.3006519732287099,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,0.5675165965832513,1
0,0,0,0.0,1,1,0.27014925373134324,0.003069466882067851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.41574340244238167,0
0,0,0,0.0,0,0,0.11641791044776117,0.0012866374336487421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4177963039286896,0
0,1,1,1.0,1,1,0.6228855721393034,0.6587410570043849,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,4,3,0,0.009490119648075758,0
0,0,0,0.295774647887324,1,1,0.6557213930348259,0.208071774751904,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0.5741453107655448,1
0,0,0,0.22535211267605634,1,0,0.028358208955223896,0.042320563120240025,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.10515706600552067,0
0,1,1,0.8309859154929577,1,1,0.8507462686567163,0.6867239787675975,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,5,3,1,0.21007687063966435,0
0,1,0,0.8450704225352113,1,1,0.7547263681592039,0.6484537272097854,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,4,3,0,0.08339565180493602,0
0,1,0,0.3802816901408451,1,0,0.7129353233830846,0.27864066466651277,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,4,2,1,0.3125831404050489,0
0,1,0,0.943661971830986,1,0,0.06766169154228854,0.18582967920609278,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.005647174849374482,0
0,0,0,0.5633802816901409,1,1,0.06965174129353235,0.11281444726517426,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.08104423714705931,0
0,1,0,0.4507042253521127,1,0,0.7263681592039801,0.3398626817447496,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,2,1,0.4719060500120875,0
0,1,0,0.6338028169014085,0,0,0.2716417910447761,0.23578929148396033,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,0,0.16365438569868518,0
0,1,1,0.5070422535211268,1,1,0.7661691542288557,0.38026194322640205,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,2,1,0.5589116553304911,1
1,0,0,0.19718309859154928,1,0,0.7124378109452736,0.16226055850450036,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,1,0.6399964685831447,1
1,0,0,0.18309859154929578,1,1,0.861691542288557,0.17454419570736213,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,5,1,1,0.7729059229649541,1
0,0,0,0.16901408450704225,1,1,0.6124378109452736,0.11016039695361182,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,1,0.5233117912145452,1
0,0,0,0.0,0,0,0.061194029850746234,0.0006462035541195473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4770155508070739,0
0,1,1,0.9859154929577465,1,0,0.01641791044776117,0.15906992845603507,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0030187875726137604,0
0,1,1,0.47887323943661975,1,1,0.4099502487562189,0.24441495499653823,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,0,0.10994986953946519,0
